,aposta,numero_sorteado,resultado
1066,Cachorro,7,perda
1067,Cachorro,96,perda
1068,Cachorro,98,perda
1069,Cachorro,0,perda
1070,Cachorro,59,perda
1071,Cachorro,74,perda
1072,Cachorro,74,perda
1073,Cachorro,7,perda
1074,Cachorro,54,perda
1075,Cachorro,30,perda
1076,Cachorro,13,perda
1077,Cachorro,65,perda
1078,Cachorro,87,perda
1079,Cachorro,35,perda
1080,Cachorro,54,perda
1081,Cachorro,41,perda
1082,Cachorro,93,perda
1083,Cachorro,75,perda
1084,Cachorro,44,perda
1085,Cachorro,98,perda
1086,Cachorro,53,perda
1087,Cachorro,79,perda
1088,Cachorro,20,perda
1089,Cachorro,82,perda
1090,Cachorro,30,perda
1091,Cachorro,88,perda
1092,Cachorro,7,perda
1093,Cachorro,87,perda
1094,Cachorro,21,perda
1095,Cachorro,63,perda
1096,Cachorro,76,perda
1097,Cachorro,31,perda
1098,Cachorro,89,perda
1099,Cachorro,80,perda
1100,Cachorro,77,perda
1101,Cachorro,6,perda
1102,Cachorro,86,perda
1103,Cachorro,47,perda
1104,Cachorro,52,perda
1105,Cachorro,68,perda
1106,Cachorro,21,perda
1107,Cachorro,83,perda
1108,Cachorro,13,perda
1109,Cachorro,28,perda
1110,Cachorro,67,perda
1111,Cachorro,47,perda
1112,Cachorro,39,perda
1113,Cachorro,62,perda
1114,Cachorro,44,perda
1115,Cachorro,44,perda
1116,Cachorro,5,perda
1117,Cachorro,85,perda
1118,Cachorro,3,perda
1119,Cachorro,21,perda
1120,Cachorro,46,perda
1121,Cachorro,73,perda
1122,Cachorro,66,perda
1123,Cachorro,39,perda
1124,Cachorro,77,perda
1125,Cachorro,25,perda
1126,Cachorro,39,perda
1127,Cachorro,54,perda
1128,Cachorro,86,perda
1129,Cachorro,3,perda
1130,Cachorro,39,perda
1131,Cachorro,36,perda
1132,Cachorro,88,perda
1133,Cachorro,1,perda
1134,Cachorro,24,perda
1135,Cachorro,30,perda
1136,Cachorro,12,perda
1137,Cachorro,61,perda
1138,Cachorro,0,perda
1139,Cachorro,44,perda
1140,Cachorro,7,perda
1141,Cachorro,21,perda
1142,Cachorro,33,perda
1143,Cachorro,50,perda
1144,Cachorro,94,perda
1145,Cachorro,14,perda
1146,Cachorro,1,perda
1147,Cachorro,87,perda
1148,Cachorro,89,perda
1149,Cachorro,54,perda
1150,Cachorro,96,perda
1151,Cachorro,16,ganho
1152,Cachorro,6,perda
1153,Cachorro,5,perda
1154,Cachorro,1,perda
1155,Cachorro,92,perda
1156,Cachorro,6,perda
1157,Cachorro,62,perda
1158,Cachorro,88,perda
1159,Cachorro,15,perda
1160,Cachorro,61,perda
1161,Cachorro,19,ganho
1162,Cachorro,1,perda
1163,Cachorro,79,perda
1164,Cachorro,34,perda
1165,Cachorro,62,perda
1166,Cachorro,71,perda
1167,Cachorro,3,perda
1168,Cachorro,44,perda
1169,Cachorro,7,perda
1170,Cachorro,58,perda
1171,Cachorro,44,perda
1172,Cachorro,64,perda
1173,Cachorro,43,perda
1174,Cachorro,12,perda
1175,Cachorro,64,perda
1176,Cachorro,93,perda
1177,Cachorro,76,perda
1178,Cachorro,67,perda
1179,Cachorro,56,perda
1180,Cachorro,78,perda
1181,Cachorro,34,perda
1182,Cachorro,84,perda
1183,Cachorro,36,perda
1184,Cachorro,64,perda
1185,Cachorro,13,perda
1186,Cachorro,99,perda
1187,Cachorro,86,perda
1188,Cachorro,52,perda
1189,Cachorro,50,perda
1190,Cachorro,31,perda
1191,Cachorro,28,perda
1192,Cachorro,48,perda
1193,Cachorro,6,perda
1194,Cachorro,82,perda
1195,Cachorro,25,perda
1196,Cachorro,11,perda
1197,Cachorro,84,perda
1198,Cachorro,17,ganho
1199,Cachorro,31,perda
1200,Cachorro,19,ganho
1201,Cachorro,30,perda
1202,Cachorro,62,perda
1203,Cachorro,59,perda
1204,Cachorro,2,perda
1205,Cachorro,58,perda
1206,Cachorro,79,perda
1207,Cachorro,70,perda
1208,Cachorro,19,ganho
1209,Cachorro,46,perda
1210,Cachorro,19,ganho
1211,Cachorro,31,perda
1212,Cachorro,26,perda
1213,Cachorro,65,perda
1214,Cachorro,74,perda
1215,Cachorro,3,perda
1216,Cachorro,35,perda
1217,Cachorro,36,perda
1218,Cachorro,47,perda
1219,Cachorro,51,perda
1220,Cachorro,59,perda
1221,Cachorro,33,perda
1222,Cachorro,19,ganho
1223,Cachorro,69,perda
1224,Cachorro,25,perda
1225,Cachorro,82,perda
1226,Cachorro,88,perda
1227,Cachorro,18,ganho
1228,Cachorro,92,perda
1229,Cachorro,95,perda
1230,Cachorro,50,perda
1231,Cachorro,95,perda
1232,Cachorro,6,perda
1233,Cachorro,41,perda
1234,Cachorro,39,perda
1235,Cachorro,40,perda
1236,Cachorro,1,perda
1237,Cachorro,34,perda
1238,Cachorro,53,perda
1239,Cachorro,14,perda
1240,Cachorro,42,perda
1241,Cachorro,10,perda
1242,Cachorro,85,perda
1243,Cachorro,98,perda
1244,Cachorro,97,perda
1245,Cachorro,21,perda
1246,Cachorro,53,perda
1247,Cachorro,29,perda
1248,Cachorro,34,perda
1249,Cachorro,77,perda
1250,Cachorro,70,perda
1251,Cachorro,76,perda
1252,Cachorro,84,perda
1253,Cachorro,79,perda
1254,Cachorro,62,perda
1255,Cachorro,12,perda
1256,Cachorro,73,perda
1257,Cachorro,57,perda
1258,Cachorro,19,ganho
1259,Cachorro,65,perda
1260,Cachorro,3,perda
1261,Cachorro,50,perda
1262,Cachorro,78,perda
1263,Cachorro,5,perda
1264,Cachorro,24,perda
1265,Cachorro,17,ganho
1266,Cachorro,74,perda
1267,Cachorro,79,perda
1268,Cachorro,30,perda
1269,Cachorro,62,perda
1270,Cachorro,39,perda
1271,Cachorro,89,perda
1272,Cachorro,47,perda
1273,Cachorro,24,perda
1274,Cachorro,90,perda
1275,Cachorro,82,perda
1276,Cachorro,15,perda
1277,Cachorro,4,perda
1278,Cachorro,30,perda
1279,Cachorro,86,perda
1280,Cachorro,95,perda
1281,Cachorro,47,perda
1282,Cachorro,91,perda
1283,Cachorro,59,perda
1284,Cachorro,27,perda
1285,Cachorro,72,perda
1286,Cachorro,34,perda
1287,Cachorro,32,perda
1288,Cachorro,71,perda
1289,Cachorro,40,perda
1290,Cachorro,54,perda
1291,Cachorro,11,perda
1292,Cachorro,39,perda
1293,Cachorro,1,perda
1294,Cachorro,76,perda
1295,Cachorro,29,perda
1296,Cachorro,61,perda
1297,Cachorro,56,perda
1298,Cachorro,58,perda
1299,Cachorro,45,perda
1300,Cachorro,17,ganho
1301,Cachorro,65,perda
1302,Cachorro,5,perda
1303,Cachorro,54,perda
1304,Cachorro,47,perda
1305,Cachorro,95,perda
1306,Cachorro,4,perda
1307,Cachorro,2,perda
1308,Cachorro,51,perda
1309,Cachorro,93,perda
1310,Cachorro,88,perda
1311,Cachorro,89,perda
1312,Cachorro,66,perda
1313,Cachorro,94,perda
1314,Cachorro,26,perda
1315,Cachorro,89,perda
1316,Cachorro,89,perda
1317,Cachorro,65,perda
1318,Cachorro,83,perda
1319,Cachorro,72,perda
1320,Cachorro,61,perda
1321,Cachorro,70,perda
1322,Cachorro,79,perda
1323,Cachorro,54,perda
1324,Cachorro,1,perda
1325,Cachorro,17,ganho
1326,Cachorro,42,perda
1327,Cachorro,74,perda
1328,Cachorro,99,perda
1329,Cachorro,2,perda
1330,Cachorro,4,perda
1331,Cachorro,59,perda
1332,Cachorro,28,perda
1333,Cachorro,37,perda
1334,Cachorro,52,perda
1335,Cachorro,75,perda
1336,Cachorro,83,perda
1337,Cachorro,77,perda
1338,Cachorro,24,perda
1339,Cachorro,96,perda
1340,Cachorro,81,perda
1341,Cachorro,28,perda
1342,Cachorro,43,perda
1343,Cachorro,73,perda
1344,Cachorro,59,perda
1345,Cachorro,30,perda
1346,Cachorro,8,perda
1347,Cachorro,13,perda
1348,Cachorro,8,perda
1349,Cachorro,86,perda
1350,Cachorro,40,perda
1351,Cachorro,38,perda
1352,Cachorro,53,perda
1353,Cachorro,86,perda
1354,Cachorro,23,perda
1355,Cachorro,66,perda
1356,Cachorro,97,perda
1357,Cachorro,81,perda
1358,Cachorro,40,perda
1359,Cachorro,4,perda
1360,Cachorro,94,perda
1361,Cachorro,61,perda
1362,Cachorro,12,perda
1363,Cachorro,97,perda
1364,Cachorro,1,perda
1365,Cachorro,98,perda
1366,Cachorro,49,perda
1367,Cachorro,10,perda
1368,Cachorro,61,perda
1369,Cachorro,36,perda
1370,Cachorro,67,perda
1371,Cachorro,94,perda
1372,Cachorro,53,perda
1373,Cachorro,1,perda
1374,Cachorro,95,perda
1375,Cachorro,5,perda
1376,Cachorro,47,perda
1377,Cachorro,77,perda
1378,Cachorro,49,perda
1379,Cachorro,72,perda
1380,Cachorro,16,ganho
1381,Cachorro,58,perda
1382,Cachorro,20,perda
1383,Cachorro,8,perda
1384,Cachorro,48,perda
1385,Cachorro,32,perda
1386,Cachorro,38,perda
1387,Cachorro,66,perda
1388,Cachorro,28,perda
1389,Cachorro,23,perda
1390,Cachorro,40,perda
1391,Cachorro,69,perda
1392,Cachorro,88,perda
1393,Cachorro,26,perda
1394,Cachorro,54,perda
1395,Cachorro,62,perda
1396,Cachorro,2,perda
1397,Cachorro,6,perda
1398,Cachorro,48,perda
1399,Cachorro,17,ganho
1400,Cachorro,41,perda
1401,Cachorro,74,perda
1402,Cachorro,50,perda
1403,Cachorro,0,perda
1404,Cachorro,94,perda
1405,Cachorro,20,perda
1406,Cachorro,8,perda
1407,Cachorro,48,perda
1408,Cachorro,75,perda
1409,Cachorro,15,perda
1410,Cachorro,27,perda
1411,Cachorro,17,ganho
1412,Cachorro,33,perda
1413,Cachorro,73,perda
1414,Cachorro,59,perda
1415,Cachorro,0,perda
1416,Cachorro,56,perda
1417,Cachorro,33,perda
1418,Cachorro,17,ganho
1419,Cachorro,48,perda
1420,Cachorro,26,perda
1421,Cachorro,66,perda
1422,Cachorro,39,perda
1423,Cachorro,54,perda
1424,Cachorro,91,perda
1425,Cachorro,3,perda
1426,Cachorro,69,perda
1427,Cachorro,6,perda
1428,Cachorro,27,perda
1429,Cachorro,92,perda
1430,Cachorro,72,perda
1431,Cachorro,4,perda
1432,Cachorro,79,perda
1433,Cachorro,88,perda
1434,Cachorro,71,perda
1435,Cachorro,29,perda
1436,Cachorro,46,perda
1437,Cachorro,6,perda
1438,Cachorro,44,perda
1439,Cachorro,73,perda
1440,Cachorro,29,perda
1441,Cachorro,12,perda
1442,Cachorro,8,perda
1443,Cachorro,84,perda
1444,Cachorro,44,perda
1445,Cachorro,13,perda
1446,Cachorro,21,perda
1447,Cachorro,84,perda
1448,Cachorro,80,perda
1449,Cachorro,37,perda
1450,Cachorro,39,perda
1451,Cachorro,14,perda
1452,Cachorro,10,perda
1453,Cachorro,49,perda
1454,Cachorro,21,perda
1455,Cachorro,18,ganho
1456,Cachorro,88,perda
1457,Cachorro,1,perda
1458,Cachorro,11,perda
1459,Cachorro,18,ganho
1460,Cachorro,78,perda
1461,Cachorro,70,perda
1462,Cachorro,60,perda
1463,Cachorro,55,perda
1464,Cachorro,97,perda
1465,Cachorro,89,perda
1466,Cachorro,73,perda
1467,Cachorro,64,perda
1468,Cachorro,11,perda
1469,Cachorro,0,perda
1470,Cachorro,17,ganho
1471,Cachorro,23,perda
1472,Cachorro,32,perda
1473,Cachorro,16,ganho
1474,Cachorro,61,perda
1475,Cachorro,80,perda
1476,Cachorro,0,perda
1477,Cachorro,63,perda
1478,Cachorro,42,perda
1479,Cachorro,50,perda
1480,Cachorro,71,perda
1481,Cachorro,66,perda
1482,Cachorro,43,perda
1483,Cachorro,97,perda
1484,Cachorro,11,perda
1485,Cachorro,70,perda
1486,Cachorro,48,perda
1487,Cachorro,74,perda
1488,Cachorro,97,perda
1489,Cachorro,71,perda
1490,Cachorro,6,perda
1491,Cachorro,38,perda
1492,Cachorro,2,perda
1493,Cachorro,20,perda
1494,Cachorro,28,perda
1495,Cachorro,72,perda
1496,Cachorro,27,perda
1497,Cachorro,11,perda
1498,Cachorro,72,perda
1499,Cachorro,15,perda
1500,Cachorro,16,ganho
1501,Cachorro,44,perda
1502,Cachorro,74,perda
1503,Cachorro,0,perda
1504,Cachorro,47,perda
1505,Cachorro,32,perda
1506,Cachorro,16,ganho
1507,Cachorro,38,perda
1508,Cachorro,58,perda
1509,Cachorro,87,perda
1510,Cachorro,16,ganho
1511,Cachorro,14,perda
1512,Cachorro,39,perda
1513,Cachorro,37,perda
1514,Cachorro,54,perda
1515,Cachorro,75,perda
1516,Cachorro,97,perda
1517,Cachorro,64,perda
1518,Cachorro,37,perda
1519,Cachorro,65,perda
1520,Cachorro,11,perda
1521,Cachorro,80,perda
1522,Cachorro,48,perda
1523,Cachorro,20,perda
1524,Cachorro,59,perda
1525,Cachorro,40,perda
1526,Cachorro,98,perda
1527,Cachorro,7,perda
1528,Cachorro,68,perda
1529,Cachorro,50,perda
1530,Cachorro,56,perda
1531,Cachorro,59,perda
1532,Cachorro,49,perda
1533,Cachorro,15,perda
1534,Cachorro,3,perda
1535,Cachorro,52,perda
1536,Cachorro,90,perda
1537,Cachorro,37,perda
1538,Cachorro,31,perda
1539,Cachorro,75,perda
1540,Cachorro,70,perda
1541,Cachorro,9,perda
1542,Cachorro,18,ganho
1543,Cachorro,67,perda
1544,Cachorro,43,perda
1545,Cachorro,45,perda
1546,Cachorro,59,perda
1547,Cachorro,33,perda
1548,Cachorro,46,perda
1549,Cachorro,92,perda
1550,Cachorro,47,perda
1551,Cachorro,18,ganho
1552,Cachorro,70,perda
1553,Cachorro,36,perda
1554,Cachorro,27,perda
1555,Cachorro,33,perda
1556,Cachorro,98,perda
1557,Cachorro,39,perda
1558,Cachorro,41,perda
1559,Cachorro,80,perda
1560,Cachorro,49,perda
1561,Cachorro,34,perda
1562,Cachorro,86,perda
1563,Cachorro,86,perda
1564,Cachorro,18,ganho
1565,Cachorro,47,perda
1566,Cachorro,81,perda
1567,Cachorro,14,perda
1568,Cachorro,0,perda
1569,Cachorro,46,perda
1570,Cachorro,32,perda
1571,Cachorro,19,ganho
1572,Cachorro,80,perda
1573,Cachorro,47,perda
1574,Cachorro,49,perda
1575,Cachorro,44,perda
1576,Cachorro,54,perda
1577,Cachorro,60,perda
1578,Cachorro,31,perda
1579,Cachorro,67,perda
1580,Cachorro,48,perda
1581,Cachorro,62,perda
1582,Cachorro,0,perda
1583,Cachorro,32,perda
1584,Cachorro,49,perda
1585,Cachorro,35,perda
1586,Cachorro,33,perda
1587,Cachorro,95,perda
1588,Cachorro,19,ganho
1589,Cachorro,44,perda
1590,Cachorro,0,perda
1591,Cachorro,41,perda
1592,Cachorro,17,ganho
1593,Cachorro,47,perda
1594,Cachorro,22,perda
1595,Cachorro,25,perda
1596,Cachorro,33,perda
1597,Cachorro,74,perda
1598,Cachorro,65,perda
1599,Cachorro,78,perda
1600,Cachorro,75,perda
1601,Cachorro,62,perda
1602,Cachorro,97,perda
1603,Cachorro,99,perda
1604,Cachorro,78,perda
1605,Cachorro,91,perda
1606,Cachorro,78,perda
1607,Cachorro,59,perda
1608,Cachorro,34,perda
1609,Cachorro,6,perda
1610,Cachorro,22,perda
1611,Cachorro,19,ganho
1612,Cachorro,67,perda
1613,Cachorro,60,perda
1614,Cachorro,8,perda
1615,Cachorro,99,perda
1616,Cachorro,21,perda
1617,Cachorro,34,perda
1618,Cachorro,23,perda
1619,Cachorro,42,perda
1620,Cachorro,32,perda
1621,Cachorro,97,perda
1622,Cachorro,43,perda
1623,Cachorro,5,perda
1624,Cachorro,52,perda
1625,Cachorro,19,ganho
1626,Cachorro,56,perda
1627,Cachorro,93,perda
1628,Cachorro,8,perda
1629,Cachorro,69,perda
1630,Cachorro,42,perda
1631,Cachorro,61,perda
1632,Cachorro,19,ganho
1633,Cachorro,96,perda
1634,Cachorro,84,perda
1635,Cachorro,90,perda
1636,Cachorro,11,perda
1637,Cachorro,51,perda
1638,Cachorro,86,perda
1639,Cachorro,2,perda
1640,Cachorro,66,perda
1641,Cachorro,70,perda
1642,Cachorro,60,perda
1643,Cachorro,29,perda
1644,Cachorro,54,perda
1645,Cachorro,77,perda
1646,Cachorro,12,perda
1647,Cachorro,59,perda
1648,Cachorro,34,perda
1649,Cachorro,60,perda
1650,Cachorro,46,perda
1651,Cachorro,94,perda
1652,Cachorro,58,perda
1653,Cachorro,88,perda
1654,Cachorro,13,perda
1655,Cachorro,40,perda
1656,Cachorro,73,perda
1657,Cachorro,53,perda
1658,Cachorro,55,perda
1659,Cachorro,51,perda
1660,Cachorro,23,perda
1661,Cachorro,21,perda
1662,Cachorro,33,perda
1663,Cachorro,28,perda
1664,Cachorro,71,perda
1665,Cachorro,86,perda
1666,Cachorro,49,perda
1667,Cachorro,16,ganho
1668,Cachorro,3,perda
1669,Cachorro,10,perda
1670,Cachorro,2,perda
1671,Cachorro,71,perda
1672,Cachorro,2,perda
1673,Cachorro,18,ganho
1674,Cachorro,17,ganho
1675,Cachorro,45,perda
1676,Cachorro,92,perda
1677,Cachorro,9,perda
1678,Cachorro,6,perda
1679,Cachorro,27,perda
1680,Cachorro,74,perda
1681,Cachorro,22,perda
1682,Cachorro,27,perda
1683,Cachorro,63,perda
1684,Cachorro,39,perda
1685,Cachorro,26,perda
1686,Cachorro,69,perda
1687,Cachorro,14,perda
1688,Cachorro,69,perda
1689,Cachorro,86,perda
1690,Cachorro,50,perda
1691,Cachorro,80,perda
1692,Cachorro,79,perda
1693,Cachorro,56,perda
1694,Cachorro,33,perda
1695,Cachorro,9,perda
1696,Cachorro,8,perda
1697,Cachorro,77,perda
1698,Cachorro,42,perda
1699,Cachorro,51,perda
1700,Cachorro,87,perda
1701,Cachorro,29,perda
1702,Cachorro,26,perda
1703,Cachorro,53,perda
1704,Cachorro,31,perda
1705,Cachorro,34,perda
1706,Cachorro,0,perda
1707,Cachorro,86,perda
1708,Cachorro,26,perda
1709,Cachorro,1,perda
1710,Cachorro,23,perda
1711,Cachorro,39,perda
1712,Cachorro,2,perda
1713,Cachorro,13,perda
1714,Cachorro,58,perda
1715,Cachorro,67,perda
1716,Cachorro,41,perda
1717,Cachorro,5,perda
1718,Cachorro,32,perda
1719,Cachorro,93,perda
1720,Cachorro,89,perda
1721,Cachorro,5,perda
1722,Cachorro,40,perda
1723,Cachorro,33,perda
1724,Cachorro,54,perda
1725,Cachorro,65,perda
1726,Cachorro,22,perda
1727,Cachorro,91,perda
1728,Cachorro,17,ganho
1729,Cachorro,32,perda
1730,Cachorro,83,perda
1731,Cachorro,7,perda
1732,Cachorro,57,perda
1733,Cachorro,85,perda
1734,Cachorro,61,perda
1735,Cachorro,34,perda
1736,Cachorro,77,perda
1737,Cachorro,31,perda
1738,Cachorro,74,perda
1739,Cachorro,3,perda
1740,Cachorro,55,perda
1741,Cachorro,39,perda
1742,Cachorro,90,perda
1743,Cachorro,17,ganho
1744,Cachorro,17,ganho
1745,Cachorro,86,perda
1746,Cachorro,95,perda
1747,Cachorro,11,perda
1748,Cachorro,36,perda
1749,Cachorro,52,perda
1750,Cachorro,8,perda
1751,Cachorro,26,perda
1752,Cachorro,19,ganho
1753,Cachorro,27,perda
1754,Cachorro,49,perda
1755,Cachorro,76,perda
1756,Cachorro,77,perda
1757,Cachorro,8,perda
1758,Cachorro,68,perda
1759,Cachorro,37,perda
1760,Cachorro,15,perda
1761,Cachorro,59,perda
1762,Cachorro,10,perda
1763,Cachorro,42,perda
1764,Cachorro,58,perda
1765,Cachorro,85,perda
1766,Cachorro,6,perda
1767,Cachorro,59,perda
1768,Cachorro,73,perda
1769,Cachorro,91,perda
1770,Cachorro,66,perda
1771,Cachorro,75,perda
1772,Cachorro,90,perda
1773,Cachorro,94,perda
1774,Cachorro,71,perda
1775,Cachorro,8,perda
1776,Cachorro,39,perda
1777,Cachorro,48,perda
1778,Cachorro,23,perda
1779,Cachorro,48,perda
1780,Cachorro,4,perda
1781,Cachorro,10,perda
1782,Cachorro,88,perda
1783,Cachorro,59,perda
1784,Cachorro,7,perda
1785,Cachorro,11,perda
1786,Cachorro,44,perda
1787,Cachorro,47,perda
1788,Cachorro,32,perda
1789,Cachorro,81,perda
1790,Cachorro,39,perda
1791,Cachorro,25,perda
1792,Cachorro,4,perda
1793,Cachorro,34,perda
1794,Cachorro,28,perda
1795,Cachorro,77,perda
1796,Cachorro,10,perda
1797,Cachorro,96,perda
1798,Cachorro,2,perda
1799,Cachorro,21,perda
1800,Cachorro,58,perda
1801,Cachorro,86,perda
1802,Cachorro,61,perda
1803,Cachorro,21,perda
1804,Cachorro,57,perda
1805,Cachorro,9,perda
1806,Cachorro,42,perda
1807,Cachorro,77,perda
1808,Cachorro,83,perda
1809,Cachorro,4,perda
1810,Cachorro,82,perda
1811,Cachorro,7,perda
1812,Cachorro,89,perda
1813,Cachorro,0,perda
1814,Cachorro,39,perda
1815,Cachorro,22,perda
1816,Cachorro,74,perda
1817,Cachorro,35,perda
1818,Cachorro,99,perda
1819,Cachorro,6,perda
1820,Cachorro,29,perda
1821,Cachorro,92,perda
1822,Cachorro,12,perda
1823,Cachorro,67,perda
1824,Cachorro,23,perda
1825,Cachorro,54,perda
1826,Cachorro,56,perda
1827,Cachorro,4,perda
1828,Cachorro,49,perda
1829,Cachorro,86,perda
1830,Cachorro,59,perda
1831,Cachorro,52,perda
1832,Cachorro,8,perda
1833,Cachorro,20,perda
1834,Cachorro,94,perda
1835,Cachorro,63,perda
1836,Cachorro,43,perda
1837,Cachorro,42,perda
1838,Cachorro,81,perda
1839,Cachorro,80,perda
1840,Cachorro,23,perda
1841,Cachorro,94,perda
1842,Cachorro,97,perda
1843,Cachorro,65,perda
1844,Cachorro,25,perda
1845,Cachorro,22,perda
1846,Cachorro,53,perda
1847,Cachorro,19,ganho
1848,Cachorro,22,perda
1849,Cachorro,15,perda
1850,Cachorro,26,perda
1851,Cachorro,5,perda
1852,Cachorro,15,perda
1853,Cachorro,46,perda
1854,Cachorro,65,perda
1855,Cachorro,63,perda
1856,Cachorro,3,perda
1857,Cachorro,88,perda
1858,Cachorro,34,perda
1859,Cachorro,3,perda
1860,Cachorro,87,perda
1861,Cachorro,45,perda
1862,Cachorro,18,ganho
1863,Cachorro,17,ganho
1864,Cachorro,82,perda
1865,Cachorro,44,perda
1866,Cachorro,39,perda
1867,Cachorro,54,perda
1868,Cachorro,13,perda
1869,Cachorro,57,perda
1870,Cachorro,97,perda
1871,Cachorro,95,perda
1872,Cachorro,77,perda
1873,Cachorro,39,perda
1874,Cachorro,40,perda
1875,Cachorro,88,perda
1876,Cachorro,73,perda
1877,Cachorro,51,perda
1878,Cachorro,64,perda
1879,Cachorro,95,perda
1880,Cachorro,99,perda
1881,Cachorro,61,perda
1882,Cachorro,5,perda
1883,Cachorro,3,perda
1884,Cachorro,33,perda
1885,Cachorro,3,perda
1886,Cachorro,6,perda
1887,Cachorro,38,perda
1888,Cachorro,28,perda
1889,Cachorro,6,perda
1890,Cachorro,25,perda
1891,Cachorro,44,perda
1892,Cachorro,90,perda
1893,Cachorro,8,perda
1894,Cachorro,43,perda
1895,Cachorro,25,perda
1896,Cachorro,57,perda
1897,Cachorro,38,perda
1898,Cachorro,53,perda
1899,Cachorro,92,perda
1900,Cachorro,81,perda
1901,Cachorro,71,perda
1902,Cachorro,44,perda
1903,Cachorro,87,perda
1904,Cachorro,86,perda
1905,Cachorro,69,perda
1906,Cachorro,25,perda
1907,Cachorro,19,ganho
1908,Cachorro,52,perda
1909,Cachorro,25,perda
1910,Cachorro,49,perda
1911,Cachorro,4,perda
1912,Cachorro,34,perda
1913,Cachorro,42,perda
1914,Cachorro,12,perda
1915,Cachorro,57,perda
1916,Cachorro,19,ganho
1917,Cachorro,50,perda
1918,Cachorro,95,perda
1919,Cachorro,39,perda
1920,Cachorro,1,perda
1921,Cachorro,51,perda
1922,Cachorro,62,perda
1923,Cachorro,78,perda
1924,Cachorro,60,perda
1925,Cachorro,36,perda
1926,Cachorro,83,perda
1927,Cachorro,81,perda
1928,Cachorro,73,perda
1929,Cachorro,70,perda
1930,Cachorro,63,perda
1931,Cachorro,50,perda
1932,Cachorro,26,perda
1933,Cachorro,95,perda
1934,Cachorro,54,perda
1935,Cachorro,59,perda
1936,Cachorro,2,perda
1937,Cachorro,66,perda
1938,Cachorro,79,perda
1939,Cachorro,11,perda
1940,Cachorro,52,perda
1941,Cachorro,74,perda
1942,Cachorro,95,perda
1943,Cachorro,54,perda
1944,Cachorro,15,perda
1945,Cachorro,21,perda
1946,Cachorro,67,perda
1947,Cachorro,67,perda
1948,Cachorro,73,perda
1949,Cachorro,92,perda
1950,Cachorro,55,perda
1951,Cachorro,86,perda
1952,Cachorro,75,perda
1953,Cachorro,9,perda
1954,Cachorro,58,perda
1955,Cachorro,38,perda
1956,Cachorro,45,perda
1957,Cachorro,38,perda
1958,Cachorro,2,perda
1959,Cachorro,70,perda
1960,Cachorro,82,perda
1961,Cachorro,99,perda
1962,Cachorro,41,perda
1963,Cachorro,23,perda
1964,Cachorro,69,perda
1965,Cachorro,55,perda
1966,Cachorro,39,perda
1967,Cachorro,52,perda
1968,Cachorro,41,perda
1969,Cachorro,76,perda
1970,Cachorro,31,perda
1971,Cachorro,59,perda
1972,Cachorro,50,perda
1973,Cachorro,2,perda
1974,Cachorro,44,perda
1975,Cachorro,29,perda
1976,Cachorro,12,perda
1977,Cachorro,47,perda
1978,Cachorro,69,perda
1979,Cachorro,82,perda
1980,Cachorro,1,perda
1981,Cachorro,32,perda
1982,Cachorro,59,perda
1983,Cachorro,13,perda
1984,Cachorro,0,perda
1985,Cachorro,76,perda
1986,Cachorro,56,perda
1987,Cachorro,2,perda
1988,Cachorro,19,ganho
1989,Cachorro,73,perda
1990,Cachorro,14,perda
1991,Cachorro,0,perda
1992,Cachorro,78,perda
1993,Cachorro,88,perda
1994,Cachorro,77,perda
1995,Cachorro,13,perda
1996,Cachorro,40,perda
1997,Cachorro,14,perda
1998,Cachorro,96,perda
1999,Cachorro,62,perda
2000,Cachorro,98,perda
2001,Cachorro,72,perda
2002,Cachorro,77,perda
2003,Cachorro,58,perda
2004,Cachorro,94,perda
2005,Cachorro,62,perda
2006,Cachorro,32,perda
2007,Cachorro,63,perda
2008,Cachorro,71,perda
2009,Cachorro,79,perda
2010,Cachorro,48,perda
2011,Cachorro,0,perda
2012,Cachorro,83,perda
2013,Cachorro,8,perda
